timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729768724625,192,GET Logout-1,200,OK,no-8-prak-3 1-205,text,true,,783,189,285,285,http://gryffindor.hogwarts.d02.com/php/login.php,192,0,0
1729768723944,873,GET homepage,200,OK,no-8-prak-3 1-89,text,true,,1101,377,285,285,http://gryffindor.hogwarts.d02.com/php/login.php,810,0,0
1729768723944,810,GET homepage-0,302,Found,no-8-prak-3 1-89,text,true,,318,188,285,285,http://gryffindor.hogwarts.d02.com/php/home.php,810,0,0
1729768724755,62,GET homepage-1,200,OK,no-8-prak-3 1-89,text,true,,783,189,285,285,http://gryffindor.hogwarts.d02.com/php/login.php,62,0,0
1729768723906,918,GET homepage,200,OK,no-8-prak-3 1-293,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,670,0,0
1729768723906,670,GET homepage-0,302,Found,no-8-prak-3 1-293,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,670,0,0
1729768724577,247,GET homepage-1,200,OK,no-8-prak-3 1-293,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,247,0,0
1729768723893,931,GET Logout,200,OK,no-8-prak-3 1-240,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,794,0,0
1729768723893,794,GET Logout-0,302,Found,no-8-prak-3 1-240,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,794,0,0
1729768724688,136,GET Logout-1,200,OK,no-8-prak-3 1-240,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,136,0,0
1729768723944,880,GET homepage,200,OK,no-8-prak-3 1-257,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,667,0,0
1729768723944,667,GET homepage-0,302,Found,no-8-prak-3 1-257,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,667,0,0
1729768724612,212,GET homepage-1,200,OK,no-8-prak-3 1-257,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,212,0,0
1729768724115,709,GET Logout,200,OK,no-8-prak-3 1-258,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,460,0,0
1729768724115,460,GET Logout-0,302,Found,no-8-prak-3 1-258,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,460,0,0
1729768724575,249,GET Logout-1,200,OK,no-8-prak-3 1-258,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,249,0,0
1729768724299,526,GET homepage,200,OK,no-8-prak-3 1-119,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,233,0,0
1729768724299,233,GET homepage-0,302,Found,no-8-prak-3 1-119,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,233,0,0
1729768724532,293,GET homepage-1,200,OK,no-8-prak-3 1-119,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,292,0,0
1729768724013,812,GET homepage,200,OK,no-8-prak-3 1-292,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,515,0,0
1729768724013,515,GET homepage-0,302,Found,no-8-prak-3 1-292,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,515,0,0
1729768724529,296,GET homepage-1,200,OK,no-8-prak-3 1-292,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,296,0,0
1729768724267,558,GET homepage,200,OK,no-8-prak-3 1-175,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,284,0,0
1729768724267,284,GET homepage-0,302,Found,no-8-prak-3 1-175,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,284,0,0
1729768724551,274,GET homepage-1,200,OK,no-8-prak-3 1-175,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,274,0,0
1729768723899,926,GET homepage,200,OK,no-8-prak-3 1-264,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,823,0,0
1729768723899,823,GET homepage-0,302,Found,no-8-prak-3 1-264,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,823,0,0
1729768724722,103,GET homepage-1,200,OK,no-8-prak-3 1-264,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,103,0,0
1729768723981,844,GET homepage,200,OK,no-8-prak-3 1-43,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,724,0,0
1729768723981,724,GET homepage-0,302,Found,no-8-prak-3 1-43,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,724,0,0
1729768724705,120,GET homepage-1,200,OK,no-8-prak-3 1-43,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,120,0,0
1729768724699,126,Login,200,OK,no-8-prak-3 1-249,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,126,0,0
1729768723822,1004,GET homepage,200,OK,no-8-prak-3 1-255,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,707,0,0
1729768723822,707,GET homepage-0,302,Found,no-8-prak-3 1-255,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,707,0,0
1729768724529,297,GET homepage-1,200,OK,no-8-prak-3 1-255,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,297,0,0
1729768723935,891,GET homepage,200,OK,no-8-prak-3 1-124,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,658,0,0
1729768723935,658,GET homepage-0,302,Found,no-8-prak-3 1-124,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,658,0,0
1729768724593,233,GET homepage-1,200,OK,no-8-prak-3 1-124,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,233,0,0
